case_id,likelihood_to_recommend,ticket_open_date,support_plan,account_type,sr_severity,technology_level_1,technology_level_2,technology_level_3,assignment_count,meaningful_comm_count,first_meaningful_comm_duration_mins,all_avg_meaningful_comm_duration_mins,case_origination_source,case_origination_user_type,dayofweek,timewindow,severity_change,age_of_account_days,life_time_spend_usd,monthly_recurring_revenue_usd,ticket_duration_days,tribe_level_1,tribe_level_2,catalog_name,sentiment_overall,anger_overall,disgust_overall,fear_overall,joy_overall,sadness_overall,sentiment_last3_conversation,anger_sentiment_last3,disgust_sentiment_last3,fear_sentiment_last3,joy_sentiment_last3,sadness_sentiment_last3,sentiment_last_conversation,anger_last_conversation,disgust_last_conversation,fear_last_conversation,joy_last_conversation,sadness_last_conversation,sentiment_short_description,anger_short_description,disgust_short_description,fear_short_description,joy_short_description,sadness_short_description,sentiment_description,anger_description,disgust_description,fear_description,joy_description,sadness_description,country,geography,region
cs0001813,0,3/4/2019,support_tier_3,account_type_2,4,technical,assignment_group_8,technology_level_3_2,0,3,33,257,case_origination_source_2,case_origination_user_type_1,weekday,non_prime_time,no,4535,12619056,12285,247,,,,0.843066,0.064673,0.034215,0.019817,0.661472,0.12277,0.770301,0.102914,0.018027,0.002944,0.239121,0.050449,0.35398,0.270236,0.104218,0.021247,0.01255,0.289672,0,0.159793,0.108034,0.081595,0.030371,0.573141,,,,,,,united states of america,am,us
cs0001814,1,3/4/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,1,3,0,3614,case_origination_source_2,case_origination_user_type_2,weekday,non_prime_time,no,862,336455,17117,247,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mexico,la,latin america
cs0001815,1,3/3/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,1475,1475,case_origination_source_1,case_origination_user_type_1,weekend,prime_time,no,,0,,247,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0001816,0,3/3/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,4,4,case_origination_source_1,case_origination_user_type_1,weekend,prime_time,no,881,0,,248,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thailand,as,asean
cs0001817,0,3/2/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,2,295,1387,case_origination_source_4,case_origination_user_type_1,weekend,non_prime_time,no,,5492,,248,tribe_level_1_1,tribe_level_2_1,catalog_level_1,-0.482363,0.088248,0.02718,0.087118,0.610205,0.586542,-0.482363,0.088248,0.02718,0.087118,0.610205,0.586542,-0.609355,0.001894,6.00E-06,0.001441,0.026678,0.096433,0,0.34911,0.066426,0.088198,0.007933,0.328409,-0.63637,0.13106,0.062043,0.094492,0.045215,0.710447,united states of america,am,us
cs0001818,1,3/2/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_2,1,3,25,5243,case_origination_source_2,case_origination_user_type_2,weekend,prime_time,no,4082,13316,261,248,,,,-0.41348,0.137502,0.043615,0.120139,0.052559,0.549996,-0.41348,0.137502,0.043615,0.120139,0.052559,0.549996,-0.41348,0.137502,0.043615,0.120139,0.052559,0.549996,-0.692341,0.121905,0.074744,0.091248,0.172347,0.16824,-0.928595,0.105313,0.04575,0.047295,0.114454,0.466356,italy,ep,italy
cs0001819,1,3/1/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,2,0,3,case_origination_source_2,case_origination_user_type_2,weekday,non_prime_time,no,,0,,249,tribe_level_1_1,tribe_level_2_1,catalog_level_1,-0.418558,0.132446,0.272091,0.013816,0.083278,0.05859,-0.418558,0.132446,0.272091,0.013816,0.083278,0.05859,-0.40187,0.259389,0.465638,0.028076,0.091766,0.1083,0,0.015664,0.008912,0.034119,0.05072,0.319967,-0.960134,0.032414,0.011635,0.066423,0.014524,0.452993,united states of america,am,us
cs0001820,0,3/1/2019,support_tier_2,account_type_1,4,customer support,assignment_group_1,technology_level_3_2,0,2,11677,13024,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0001821,0,3/1/2019,support_tier_2,account_type_1,4,technical,assignment_group_4,technology_level_3_27,0,5,104,11467,case_origination_source_4,case_origination_user_type_1,weekday,prime_time,no,,,,249,tribe_level_1_17,tribe_level_2_4,catalog_level_20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united kingdom,ep,uk and ireland
cs0001822,0,3/1/2019,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_17,0,1,435,435,case_origination_source_4,case_origination_user_type_1,weekday,prime_time,no,,,,250,tribe_level_1_8,tribe_level_2_2,catalog_level_12,0.727868,0.078569,0.039087,0.073859,0.14933,0.568915,0.727868,0.078569,0.039087,0.073859,0.14933,0.568915,0.412671,0.091105,0.046368,0.080279,0.105212,0.575894,0,0.175441,0.060017,0.085601,0.030708,0.137711,-0.627861,0.090116,0.029532,0.106713,0.075377,0.650687,japan,jn,japan
cs0001823,0,3/1/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_2,0,8,0,1258,case_origination_source_2,case_origination_user_type_2,weekday,non_prime_time,no,904,124289,2644,250,,,,0.929095,0.03977,0.018411,0.089415,0.558155,0.05671,0.929095,0.03977,0.018411,0.089415,0.558155,0.05671,0.978825,0.023835,0.022323,0.022408,0.486925,0.013973,0,0.095736,0.080627,0.074226,0.211555,0.125767,0.80908,0.0336,0.002652,0.033086,0.607876,0.037456,japan,jn,japan
cs0001824,0,2/28/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_2,0,1,4,4,case_origination_source_2,case_origination_user_type_2,weekday,non_prime_time,no,4670,28415,563,250,,,,0.405922,0.086756,0.054991,0.076616,0.51234,0.542386,0.491288,0.001023,0.000635,0.036797,0.056434,0.375314,0.915233,0.000715,0.00225,0.057395,0.030721,0.38938,-0.876498,0.192037,0.057411,0.091284,0.007427,0.717798,-0.923877,0.09232,0.194259,0.098583,0.004829,0.717365,canada,am,canada
cs0001826,0,2/28/2019,support_tier_3,account_type_2,3,technical,assignment_group_8,technology_level_3_2,0,7,17,761,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,1205,3255959,138903,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,canada,am,canada
cs0001827,1,2/28/2019,support_tier_1,account_type_2,4,technical,assignment_group_3,technology_level_3_2,0,5,14,25,case_origination_source_2,case_origination_user_type_2,weekday,prime_time,no,4458,28162,653,250,,,,0.57102,0.040223,0.095035,0.09586,0.56992,0.527104,0.57102,0.037404,0.101733,0.100565,0.573508,0.528019,0.78259,0.004749,0.004356,0.051192,0.03954,0.070535,0,0.01239,0.088288,0.022751,0.063588,0.033123,,,,,,,mexico,la,latin america
cs0001828,0,2/28/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,6054,6054,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,,,,250,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,italy,ep,italy
cs0001829,0,2/28/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,2,7194,7952,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,,,,250,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0001830,0,2/28/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,2,16423,8211,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,1013,0,,251,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sri lanka,as,india-south asia
cs0001831,0,2/28/2019,support_tier_4,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,3,8,6429,17644,case_origination_source_2,case_origination_user_type_1,weekday,prime_time,no,1205,3255959,138903,251,tribe_level_1_1,tribe_level_2_1,catalog_level_1,-0.779908,0.161513,0.118676,0.126634,0.007814,0.698997,-0.779908,0.161513,0.118676,0.126634,0.007814,0.698997,-0.779908,0.161513,0.118676,0.126634,0.007814,0.698997,0,0.189522,0.041734,0.085564,0.024412,0.580369,,,,,,,canada,am,canada
cs0001832,1,2/28/2019,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_4,1,9,325,1195,case_origination_source_4,case_origination_user_type_1,weekday,non_prime_time,no,,,,251,tribe_level_1_3,tribe_level_2_2,catalog_level_3,0.566709,0.056847,0.054933,0.055934,0.456665,0.131175,0.853245,0.057859,0.055453,0.06217,0.455955,0.142185,0,0.071651,0.056779,0.158233,0.086312,0.159381,0,0.161631,0.033017,0.331769,0.076704,0.466374,-0.715247,0.073831,0.046032,0.111134,0.495005,0.59545,australia,as,australia-new zealand
cs0001833,1,2/27/2019,support_tier_1,account_type_2,4,technical,assignment_group_3,technology_level_3_2,0,7,25,201,case_origination_source_2,case_origination_user_type_1,weekday,non_prime_time,no,4682,6879,277,251,,,,-0.846325,0.085263,0.034608,0.62689,0.064652,0.240652,-0.846325,0.085263,0.034608,0.62689,0.064652,0.240652,-0.926281,0.183195,0.016048,0.090298,0.149123,0.353164,0,0.38902,0.078076,0.151005,0.043978,0.264,,,,,,,united states of america,am,us
cs0001834,1,2/27/2019,support_tier_4,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,914,914,case_origination_source_3,case_origination_user_type_1,weekday,non_prime_time,no,,,,251,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0001835,1,2/27/2019,support_tier_4,account_type_2,4,technical,assignment_group_2,technology_level_3_11,1,34,89,3251,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,,,,251,tribe_level_1_4,tribe_level_2_2,catalog_level_8,0.97156,0.014266,0.003816,0.001521,0.247662,0.015078,0.97156,0.014266,0.003816,0.001521,0.247662,0.015078,0.97156,0.014266,0.003816,0.001521,0.247662,0.015078,-0.946192,0.069205,0.144091,0.106217,0.235434,0.471146,0.551429,0.012943,0.088653,0.053551,0.082329,0.745997,united states of america,am,us
cs0001836,0,2/27/2019,support_tier_2,account_type_2,4,technical,assignment_group_2,technology_level_3_19,0,1,42,42,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,0,,251,tribe_level_1_2,tribe_level_2_3,catalog_level_14,0,0.047082,0.046759,0.003179,0.085859,0.054844,0,0.047082,0.046759,0.003179,0.085859,0.054844,0,0.047082,0.046759,0.003179,0.085859,0.054844,-0.660746,0.135135,0.079825,0.066474,0.035522,0.334287,0.263983,0.128632,0.059726,0.062236,0.114533,0.234734,ireland,ep,uk and ireland
cs0001837,1,2/27/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_2,0,1,1517,1517,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,25065,,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0001838,0,2/27/2019,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_4,1,5,344,1397,case_origination_source_4,case_origination_user_type_1,weekday,prime_time,no,,,,251,tribe_level_1_3,tribe_level_2_2,catalog_level_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0001839,0,2/27/2019,support_tier_2,account_type_1,4,customer support,assignment_group_1,technology_level_3_2,0,10,11499,8009,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,,,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0001840,0,2/27/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_2,0,4,7221,2506,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,136,,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,france,ep,france
cs0001841,0,2/27/2019,support_tier_1,account_type_2,4,technical,assignment_group_8,technology_level_3_2,0,4,8,2571,case_origination_source_2,case_origination_user_type_1,weekday,prime_time,no,1525,12747,507,252,,,,-0.675819,0.103496,0.048916,0.070767,0.476144,0.60101,-0.675819,0.103496,0.048916,0.070767,0.476144,0.60101,0,0.068261,0.021489,0.024842,0.061389,0.188123,0,0.14601,0.034273,0.037395,0.087835,0.102877,0,0.137345,0.087477,0.113865,0.038704,0.282367,united states of america,am,us
cs0001842,0,2/27/2019,support_tier_1,account_type_2,4,technical,assignment_group_4,technology_level_3_10,1,15,7341,7857,case_origination_source_4,case_origination_user_type_1,weekday,prime_time,no,,0,,252,tribe_level_1_9,tribe_level_2_4,catalog_level_6,-0.605417,0.100381,0.064011,0.123136,0.123732,0.476866,-0.582492,0.099086,0.068588,0.130855,0.089321,0.474709,-0.557688,0.075412,0.031072,0.199417,0.013592,0.227633,0,0.090723,0.105089,0.087573,0.181042,0.144548,0.765123,0.121361,0.130756,0.075078,0.00479,0.132639,united kingdom,ep,uk and ireland
cs0001843,0,2/27/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_2,0,4,7580,7713,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,5560,4029,79,252,,,,-0.872791,0.086469,0.032082,0.080155,0.00678,0.545849,-0.872791,0.086469,0.032082,0.080155,0.00678,0.545849,-0.702009,0.131736,0.040442,0.079678,0.010703,0.73622,0,0.08779,0.015061,0.01797,0.022153,0.434331,0,0.021828,0.024172,0.056429,0.025408,0.156343,united states of america,am,us
cs0001844,0,2/27/2019,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_23,0,6,334,408,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,,,252,tribe_level_1_4,tribe_level_2_2,catalog_level_18,0.607992,0.128108,0.006031,0.022315,0.151422,0.010957,0.607992,0.128108,0.006031,0.022315,0.151422,0.010957,-0.841556,0.126905,0.014256,0.044992,0.084392,0.01919,0,0.018208,0.084862,0.009525,0.144267,0.078087,-0.861732,0.077545,0.0334,0.056482,0.115039,0.140932,united states of america,am,us
cs0001845,0,2/26/2019,support_tier_4,account_type_3,4,customer support,assignment_group_1,technology_level_3_1,0,1,566,566,case_origination_source_3,case_origination_user_type_1,weekday,non_prime_time,no,,6257,,252,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,peru,la,latin america
cs0001846,0,2/26/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_2,6,23,26,693,case_origination_source_2,case_origination_user_type_1,weekday,prime_time,no,1328,4645227,93250,252,,,,-0.715454,0.118312,0.062673,0.097611,0.100301,0.567485,-0.542353,0.083325,0.047847,0.071786,0.127498,0.270512,-0.35974,0.076304,0.045026,0.068715,0.114295,0.275248,0,0.360099,0.028532,0.026256,0.039835,0.052596,,,,,,,italy,ep,italy
cs0001847,0,2/26/2019,support_tier_2,account_type_1,4,customer support,assignment_group_1,technology_level_3_1,1,1,11885,11885,case_origination_source_4,case_origination_user_type_1,weekday,prime_time,no,,,,252,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united kingdom,ep,uk and ireland
cs0001848,0,2/26/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,2,191,125,case_origination_source_2,case_origination_user_type_2,weekday,prime_time,no,,2412,,253,tribe_level_1_1,tribe_level_2_1,catalog_level_1,-0.921006,0.088267,0.095216,0.051328,0.027545,0.027798,-0.921006,0.088267,0.095216,0.051328,0.027545,0.027798,-0.843062,0.02572,0.079449,0.058938,0.067949,0.025471,0,0.155098,0.029248,0.029961,0.053006,0.125654,,,,,,,south africa,ea,middle east and africa
cs0001849,1,2/26/2019,support_tier_4,account_type_3,2,technical,assignment_group_2,technology_level_3_3,1,5,49,1782,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,,,253,tribe_level_1_2,tribe_level_2_3,catalog_level_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,france,ep,france
cs0001850,0,2/26/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,0,0,case_origination_source_2,case_origination_user_type_2,weekday,non_prime_time,no,,0,,253,tribe_level_1_1,tribe_level_2_1,catalog_level_1,0.62048,0.070884,0.07636,0.070373,0.046958,0.10814,0.62048,0.051611,0.020952,0.048123,0.028173,0.081691,0,0.108625,0.052653,0.098649,0.030903,0.082562,0,0.232973,0.124706,0.072189,0.104175,0.230172,,,,,,,india,as,india-south asia
cs0001851,1,2/26/2019,support_tier_4,account_type_3,1,technical,assignment_group_6,technology_level_3_49,1,4,15,70,case_origination_source_4,case_origination_user_type_1,weekday,non_prime_time,no,798,0,0,253,tribe_level_1_20,tribe_level_2_4,catalog_level_39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan,jn,japan
cs0001852,0,2/25/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_2,0,4,322,12147,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,0,,253,,,,0.696924,0.015227,0.014184,0.043275,0.684574,0.151305,0.696924,0.015227,0.014184,0.043275,0.684574,0.151305,0.777642,0.011844,0.013033,0.016242,0.258909,0.391182,-0.731289,0.021908,0.031291,0.007705,0.217414,0.168968,0,0.06299,0.022186,0.007215,0.341214,0.081939,australia,as,australia-new zealand
cs0001853,0,2/25/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_2,0,1,26,26,case_origination_source_6,case_origination_user_type_2,weekday,non_prime_time,no,,,,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0001854,1,2/25/2019,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_3,0,5,19,299,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,,,253,tribe_level_1_2,tribe_level_2_3,catalog_level_2,0.965278,0.015879,0.003654,0.004968,0.164127,0.020298,0.965278,0.015879,0.003654,0.004968,0.164127,0.020298,0.965278,0.015879,0.003654,0.004968,0.164127,0.020298,-0.724893,0.16361,0.054502,0.086233,0.012824,0.742381,-0.52278,0.036169,0.023785,0.089513,0.040969,0.706081,united states of america,am,us
cs0001855,0,2/25/2019,support_tier_4,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,2,8,11865,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,,,,253,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0001856,0,2/25/2019,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_35,0,6,30,699,case_origination_source_4,case_origination_user_type_1,weekday,prime_time,no,,,,253,tribe_level_1_3,tribe_level_2_2,catalog_level_26,-0.404063,0.088188,0.033043,0.112116,0.106501,0.59501,-0.404063,0.088188,0.033043,0.112116,0.106501,0.59501,-0.404063,0.088188,0.033043,0.112116,0.106501,0.59501,0.894281,0.140048,0.110375,0.041198,0.550536,0.151387,0.795378,0.472091,0.142809,5.00E-06,0.459813,0.000655,france,ep,france
cs0001857,0,2/25/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,3,0,12183,case_origination_source_2,case_origination_user_type_2,weekday,prime_time,no,,0,,254,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pakistan,ea,middle east and africa
cs0001858,0,2/25/2019,support_tier_1,account_type_2,4,technical,assignment_group_5,technology_level_3_2,1,4,64,1014,case_origination_source_4,case_origination_user_type_1,weekday,non_prime_time,no,,0,,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan,jn,japan
cs0001859,1,2/25/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,4,0,696,case_origination_source_2,case_origination_user_type_2,weekday,non_prime_time,no,,19,,254,tribe_level_1_1,tribe_level_2_1,catalog_level_1,0.659214,0.036389,0.038294,0.052811,0.573163,0.628982,0.659214,0.036389,0.038294,0.052811,0.573163,0.628982,0.657102,0.06078,0.053525,0.030469,0.071794,0.136745,0,0.061417,0.035785,0.047625,0.082462,0.104711,0.335791,0.000617,7.60E-05,0.005882,0.023325,0.19656,united states of america,am,us
cs0001860,1,2/24/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_2,0,2,0,5,case_origination_source_2,case_origination_user_type_2,weekend,prime_time,no,853,61,,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,peru,la,latin america
cs0001861,0,2/23/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,5,0,1129,case_origination_source_2,case_origination_user_type_2,weekend,non_prime_time,no,,0,,255,tribe_level_1_1,tribe_level_2_1,catalog_level_1,-0.921274,0.050304,0.041092,0.11337,0.078081,0.564442,-0.921274,0.050304,0.041092,0.11337,0.078081,0.564442,-0.921274,0.050304,0.041092,0.11337,0.078081,0.564442,-0.805435,0.311452,0.035272,0.033786,0.049507,0.071651,,,,,,,united states of america,am,us
